"";"metric";"method";"mean_dist";"sd_dist";"min_dist";"max_dist";"setting";"min_node_size";"covered_effect_vars";"covered_noise_vars";"effect_var_fdr";"time";"mse_val_dat_rf";"mse_val_dat_tree";"mse_rf_pred";"probs_quantiles";"number_splits";"imp.num.var";"epsilon";"method_short";"scenario";"rel_MSE"
"107";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,461538461538462;26,5177333333333;3,73802200063954;4,26979206434474;1,19251874707633;"No quantiles";13;"10";0,05;"ART";"Scenario 1";1,14225974689668
"108";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,363636363636364;23,6583666666667;3,3953153721799;3,46585970106343;1,74365432863315;"No quantiles";11;"10";0,05;"ART";"Scenario 1";1,0207769591778
"109";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,384615384615385;26,6716833333333;3,60106261040122;4,03062472091915;1,26580329446598;"No quantiles";13;"10";0,05;"ART";"Scenario 1";1,11928759840976
"110";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0212765957446809;0,285714285714286;8,7203;3,78618751077705;4,19066835520718;1,29844691202644;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,10683064250748
"111";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;28,5655166666667;3,49921798286064;2,85116253964743;1,73237922998849;"No quantiles";12;"10";0,05;"ART";"Scenario 1";0,814799922043319
"112";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,25;15,3259166666667;3,47182023979578;3,85077647547978;1,30861167032139;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,10915203251027
"113";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,307692307692308;30,4322833333333;3,3870626171104;3,23195571149078;1,72786402927298;"No quantiles";13;"10";0,05;"ART";"Scenario 1";0,954206070818982
"114";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;4,07483333333333;3,55682625320583;4,37106943669535;1,26805907989294;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,22892408161788
"115";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;12,3985666666667;3,31489345039248;3,6462735501451;1,56948207765718;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,09996704410315
"116";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,416666666666667;24,4069166666667;3,40797273053306;3,42381389905609;1,70065074883262;"No quantiles";12;"10";0,05;"ART";"Scenario 1";1,00464826739402
"117";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,2;39,3327333333333;3,32640275637827;2,5026464432536;1,91113055978269;"No quantiles";15;"10";0,05;"ART";"Scenario 1";0,752358215930062
"118";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0212765957446809;0,5;9,84085;3,38272220243066;4,22838475542374;1,24501012532021;"No quantiles";6;"10";0,05;"ART";"Scenario 1";1,24999467954697
"119";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;7,61318333333333;3,45201887543466;4,23585174513054;1,55349825527673;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,22706505902207
"120";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,357142857142857;35,41845;3,41225396065399;3,07828489505474;1,71900833365545;"No quantiles";14;"10";0,05;"ART";"Scenario 1";0,902126550529305
"121";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0212765957446809;0,4;7,94425;3,45430975815912;5,72380874567092;0,709314252325628;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,65700505930344
"122";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,266666666666667;37,8929833333333;3,51554550793808;3,71576831755938;1,47648400358187;"No quantiles";15;"10";0,05;"ART";"Scenario 1";1,05695355362893
"123";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0106382978723404;0,25;4,07835;3,69233623392616;4,76275264673641;1,12097808237424;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,28990220418579
"124";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;7,23276666666667;3,4859730354031;3,49584532087625;1,75007226581969;"No quantiles";6;"10";0,05;"ART";"Scenario 1";1,00283200282185
"125";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,3;15,5128166666667;3,40510985112466;3,89666290384004;1,56068703593626;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,14435747280019
"126";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,5;18,35465;3,59351954110319;4,26693894644151;1,26170270934751;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,18739828673134
"127";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,142857142857143;8,24493333333333;3,56495354460702;3,81935009658956;1,27025433387149;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,07136041151711
"128";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;5,32521666666667;3,68105841988161;4,27621593817386;1,28424370570564;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,16168108473307
"129";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,5;33,942;3,33697808508852;3,37598183201445;1,42480235810742;"No quantiles";14;"10";0,05;"ART";"Scenario 1";1,01168834374437
"130";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0425531914893617;0,444444444444444;11,3848833333333;3,22981862947104;4,62600796754286;1,21003964508435;"No quantiles";9;"10";0,05;"ART";"Scenario 1";1,4322810343999
"131";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,285714285714286;8,70181666666667;3,25602535976286;3,85419493143852;1,3741517627036;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,18371158255329
"132";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;5,7606;3,26124177032224;4,13397642859486;1,471078826969;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,2676080829746
"133";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;7,58753333333333;3,05551813681102;3,68415715958388;1,24221281864615;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,20573892695952
"134";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,25;18,1189833333333;3,71058112929778;3,66853286538488;1,73528176538159;"No quantiles";12;"10";0,05;"ART";"Scenario 1";0,988668011169221
"135";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,222222222222222;16,4637333333333;3,49871650786755;3,63108417726143;1,47998725368385;"No quantiles";9;"10";0,05;"ART";"Scenario 1";1,03783320800534
"136";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;13,0232666666667;3,49417360800825;3,07908499879927;1,64516107418742;"No quantiles";7;"10";0,05;"ART";"Scenario 1";0,881205499275238
"137";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,125;10,6470833333333;3,7132645366063;4,90038814501419;1,19582495133934;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,31969809764559
"138";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;6,15486666666667;3,29000083098186;4,06446850559879;1,29521213819327;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,23540044954511
"139";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;7,64923333333333;3,58473466278968;4,2917523836195;1,44831348421924;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,19723014039751
"140";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,333333333333333;9,80238333333333;3,51393759077575;4,15450747585211;1,3518889654831;"No quantiles";6;"10";0,05;"ART";"Scenario 1";1,18229404152137
"141";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,647058823529412;140,380533333333;3,5203307630228;4,05344958809088;1,30527889647044;"No quantiles";34;"10";0,05;"ART";"Scenario 1";1,1514399813415
"142";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,25;9,91601666666667;3,52261752040638;3,95705171290276;1,15317314776057;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,1233270969612
"143";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;4,02791666666667;3,54217308070432;4,01944036418851;1,39648770920877;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,13473855529084
"144";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0212765957446809;0,571428571428571;8,74203333333333;3,53154377785872;4,43603054385117;1,11650457548011;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,25611653794672
"145";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;15,2085833333333;3,55772115876856;3,36094211544805;1,44418937314465;"No quantiles";8;"10";0,05;"ART";"Scenario 1";0,944689582308743
"146";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,5;18,3947666666667;3,24707774585391;4,23004970914219;1,42880152125293;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,30272510861294
"147";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,444444444444444;11,0734833333333;3,44743335242457;4,53081686498978;1,28907041200274;"No quantiles";9;"10";0,05;"ART";"Scenario 1";1,31425800060885
"148";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,3;19,34435;3,44849242517944;3,77276690367508;1,46256878488906;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,0940336931373
"149";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0106382978723404;0,166666666666667;7,02435;3,61682361625453;4,84858867554974;0,877987895094938;"No quantiles";6;"10";0,05;"ART";"Scenario 1";1,34056542148185
"150";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;5,46498333333333;3,42413663934419;4,34565718437872;1,27298370641579;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,26912493340541
"151";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,3;61,0433666666667;3,4651085384062;3,22487747545463;1,70698335884979;"No quantiles";20;"10";0,05;"ART";"Scenario 1";0,930671417564868
"152";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0106382978723404;0,25;5,75986666666667;3,30783502152748;4,83309268780628;0,987829990056413;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,46110451590009
"153";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;7,65003333333333;3,31594303365412;4,18558820513728;1,22121601879971;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,26226179480678
"154";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0425531914893617;0,4;12,9884166666667;3,37065711912762;3,61898369682889;1,44242869666059;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,07367304621169
"155";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;5,39808333333333;3,4702821208067;3,96379426787584;1,30403105516684;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,14221095861636
"156";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;7,67686666666667;3,53098933577905;5,05131842781016;0,850921477879268;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,43056745502622
"157";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;12,6267333333333;3,64147431228982;3,7034171510764;1,51785309873941;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,01701037367682
"158";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;5,86291666666667;3,57382493678024;4,30069948498441;1,25765343945172;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,20338840347872
"159";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,4;19,9982833333333;3,55799123917507;3,68722163788589;1,43460346107465;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,0363211683289
"160";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,444444444444444;16,847;3,60093993140822;4,73595903076566;0,969471029698787;"No quantiles";9;"10";0,05;"ART";"Scenario 1";1,3152007867328
"161";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;7,02483333333333;3,71972030713114;3,63783859459231;1,59715060135796;"No quantiles";6;"10";0,05;"ART";"Scenario 1";0,977987131886812
"162";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;5,34753333333333;3,7958049178844;4,53845783047937;1,14069344849371;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,19565096959959
"163";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,125;15,2091;3,11020601030892;4,08400107577589;1,13681135528255;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,31309664447927
"164";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0425531914893617;0,5;18,8203666666667;3,63532301451101;4,19132202449568;1,24319008666074;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,15294349574035
"165";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0425531914893617;0,444444444444444;11,3888166666667;3,61244980075132;4,54905557605953;1,24088782315812;"No quantiles";9;"10";0,05;"ART";"Scenario 1";1,25927163752238
"166";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,142857142857143;8,48046666666667;3,63807159398887;3,80054423994056;1,16218215528633;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,04465900182397
"167";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;3,93755;3,50623511901659;3,90554174599545;1,31335058314391;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,11388472633029
"168";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,125;10,4598;3,51595453073422;3,68100405346594;1,47826585668848;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,04694301968042
"169";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,25;15,3569333333333;3,4800726638592;4,82512662953572;1,32486149138546;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,38650168993452
"170";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,25;10,3405333333333;3,51296650007022;3,87889659962236;1,20498407122042;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,10416555339905
"171";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;5,27483333333333;3,27599317169879;4,85031768431316;1,04133508509076;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,48056403969792
"172";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,125;10,04435;3,23685404128304;4,10941181804663;1,24814808487724;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,26956970120831
"173";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0212765957446809;0,25;14,5643333333333;3,6157102481947;4,84239753518695;0,966892721103967;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,33926592641231
"174";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,25;14,99855;3,37054014102872;4,41335962414334;1,16659117101533;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,30939239394323
"175";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,125;15,5584666666667;3,19737109241665;4,36378917907348;1,19198656251732;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,36480535194156
"176";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,454545454545455;14,4538;3,5840387306741;3,7947224815599;1,29962892804247;"No quantiles";11;"10";0,05;"ART";"Scenario 1";1,05878389345591
"177";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0531914893617021;0,416666666666667;24,0720833333333;3,7145954190811;3,82722686068173;1,45767705892848;"No quantiles";12;"10";0,05;"ART";"Scenario 1";1,03032132140746
"178";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0106382978723404;0,25;5,85393333333333;3,48387937100831;4,40677168168838;1,27444705162053;"No quantiles";4;"10";0,05;"ART";"Scenario 1";1,26490363540141
"179";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,2;37,0094833333333;3,5995074625611;3,11524322936451;1,75894531643749;"No quantiles";15;"10";0,05;"ART";"Scenario 1";0,865463750739932
"180";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;9,04115;3,48201580096306;3,53515564648544;1,63704129595563;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,0152612304366
"181";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,416666666666667;17,6864166666667;3,45640532764301;3,66071303394999;1,11755484170136;"No quantiles";12;"10";0,05;"ART";"Scenario 1";1,05910988062453
"182";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,142857142857143;12,1313333333333;3,5507510042885;3,98985025369709;1,22371447149449;"No quantiles";7;"10";0,05;"ART";"Scenario 1";1,12366376827839
"183";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;5,43691666666667;3,53392392006405;4,42204199327517;1,31887183985435;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,25131216554176
"184";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,454545454545455;22,8055;3,63597674675755;4,20864161062345;1,13048110633351;"No quantiles";11;"10";0,05;"ART";"Scenario 1";1,15749959467606
"185";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,111111111111111;18,5442166666667;3,38922204629624;3,44780828437983;1,59860991014745;"No quantiles";9;"10";0,05;"ART";"Scenario 1";1,01728604301616
"186";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0106382978723404;0,25;10,43465;3,64599378140788;3,72666030547046;1,59587578368312;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,02212470149399
"187";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,25;9,8701;3,60469567585033;3,89543793024784;1,17948605303173;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,08065653262918
"188";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0;0;5,42538333333333;3,40580669636966;3,79904650589006;1,16830245347926;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,11546157623672
"189";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,2;7,77291666666667;3,58772441010172;4,12220982435767;1,1564797655795;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,14897616236939
"190";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,6;0,0212765957446809;0,4;7,93105;3,7179197063983;5,33954141896885;0,894106136182309;"No quantiles";5;"10";0,05;"ART";"Scenario 1";1,43616372612347
"191";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0425531914893617;0,5;19,3779666666667;3,3560715763639;4,9681988197194;1,19630164511434;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,48036140072499
"192";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0319148936170213;0,272727272727273;23,379;3,77152343764935;3,36030720259707;1,70511556517483;"No quantiles";11;"10";0,05;"ART";"Scenario 1";0,89096813480004
"193";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,2;20,5884;3,50741626448497;3,16957557591655;1,68301430592704;"No quantiles";10;"10";0,05;"ART";"Scenario 1";0,903678188417699
"194";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,125;15,2994333333333;3,45901275256113;4,82195001932756;1,22151952860106;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,39402493262197
"195";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0;0;10,14305;3,29770211119694;3,77052156658138;1,61248329342389;"No quantiles";6;"10";0,05;"ART";"Scenario 1";1,14337846155935
"196";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0106382978723404;0,25;10,65295;3,5137373753103;4,00398396483594;1,42165094259398;"No quantiles";8;"10";0,05;"ART";"Scenario 1";1,13952283200515
"197";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;0,8;0,0212765957446809;0,181818181818182;16,33705;3,45061071571963;4,43893329226639;1,20466869276268;"No quantiles";11;"10";0,05;"ART";"Scenario 1";1,28641961031546
"198";"weighted splitting variables";"artificial tree";NA;NA;NA;NA;"Setting 1";100;1;0,0212765957446809;0,4;19,4010833333333;3,33048397561597;4,31129243979518;1,5577845040584;"No quantiles";10;"10";0,05;"ART";"Scenario 1";1,29449427511442
